time,ecg,peak
1757168832559.2964,87,0
1757168832566.9888,48,0
1757168832574.6812,-2,0
1757168832582.3735,-52,0
1757168832590.066,-91,0
1757168832597.7583,-114,0
1757168832605.4507,-131,0
1757168832613.143,-140,0
1757168832620.8354,-147,0
1757168832628.5278,-147,0
1757168832636.2202,-142,0
1757168832643.9126,-137,0
1757168832651.605,-128,0
1757168832659.2974,-124,0
1757168832666.9897,-121,0
1757168832674.6821,-112,0
1757168832682.3745,-103,0
1757168832690.067,-101,0
1757168832697.7593,-96,0
1757168832705.4517,-96,0
1757168832713.144,-94,0
1757168832720.8364,-78,0
1757168832728.5288,-68,0
1757168832736.2212,-68,0
1757168832743.9136,-62,0
1757168832751.606,-59,0
1757168832759.2983,-59,0
1757168832766.9907,-52,0
1757168832774.683,-50,0
1757168832782.3755,-55,0
1757168832790.0679,-52,0
1757168832797.7603,-55,0
1757168832805.4526,-57,0
1757168832813.145,-55,0
1757168832820.8374,-52,0
1757168832828.5298,-55,0
1757168832836.2222,-57,0
1757168832843.9146,-57,0
1757168832851.607,-55,0
1757168832859.2993,-50,0
1757168832866.9917,-48,0
1757168832874.684,-48,0
1757168832882.3765,-48,0
1757168832890.0688,-48,0
1757168832897.7612,-45,0
1757168832905.4536,-45,0
1757168832913.146,-43,0
1757168832920.8384,-41,0
1757168832928.5308,-41,0
1757168832936.2231,-41,0
1757168832943.9155,-36,0
1757168832951.608,-34,0
1757168832959.3003,-36,0
1757168832966.9927,-34,0
1757168832974.685,-32,0
1757168832982.3774,-34,0
1757168832990.0698,-32,0
1757168832997.7622,-27,0
1757168832985.6267,-27,0
1757168832993.319,-29,0
1757168833001.0115,-29,0
1757168833008.7039,-29,0
1757168833016.3962,-29,0
1757168833024.0886,-25,0
1757168833031.781,-20,0
1757168833039.4734,-25,0
1757168833047.1658,-34,0
1757168833054.8582,-41,0
1757168833062.5505,-22,0
1757168833070.243,4,0
1757168833077.9353,11,0
1757168833085.6277,16,0
1757168833093.32,20,0
1757168833101.0125,16,0
1757168833108.7048,-2,0
1757168833116.3972,-16,0
1757168833124.0896,-20,0
1757168833131.782,-18,0
1757168833139.4744,-16,0
1757168833147.1667,-13,0
1757168833154.8591,-29,0
1757168833162.5515,-91,0
1757168833170.244,-105,0
1757168833177.9363,174,0
1757168833185.6287,790,0
1757168833193.321,1416,0
1757168833201.0134,1570,0
1757168833208.7058,841,0
1757168833216.3982,-206,0
1757168833224.0906,-388,0
1757168833231.783,-39,0
1757168833239.4753,-87,0
1757168833247.1677,-223,0
1757168833254.86,-131,0
1757168833262.5525,-98,0
1757168833270.2449,-142,0
1757168833277.9373,-114,0
1757168833285.6296,-78,0
1757168833293.322,-80,0
1757168833301.0144,-68,0
1757168833308.7068,-45,0
1757168833316.3992,-41,0
1757168833324.0916,-32,0
1757168833331.784,-6,0
1757168833339.4763,16,0
1757168833347.1687,32,0
1757168833354.861,52,0
1757168833362.5535,71,0
1757168833370.2458,94,0
1757168833377.9382,117,0
1757168833385.6306,140,0
1757168833393.323,156,0
1757168833401.0154,165,0
1757168833408.7078,163,0
1757168833416.4001,149,0
1757168833424.0925,131,0
1757168833431.785,103,0
1757168833439.4773,68,0
1757168833447.1697,27,0
1757168833454.862,-20,0
1757168833462.5544,-59,0
1757168833470.2468,-82,0
1757168833477.9392,-103,0
1757168833485.6316,-117,0
1757168833493.324,-126,0
1757168833501.0164,-133,0
1757168833508.7087,-128,0
1757168833516.4011,-119,0
1757168833524.0935,-114,0
1757168833531.786,-110,0
1757168833539.4783,-105,0
1757168833573.3882,-105,0
1757168833581.0806,-98,0
1757168833588.773,-91,0
1757168833596.4653,-87,0
1757168833604.1577,-85,0
1757168833611.85,-89,0
1757168833619.5425,-98,0
1757168833627.2349,-87,0
1757168833634.9272,-66,0
1757168833642.6196,-62,0
1757168833650.312,-62,0
1757168833658.0044,-59,0
1757168833665.6968,-59,0
1757168833673.3892,-55,0
1757168833681.0815,-50,0
1757168833688.774,-50,0
1757168833696.4663,-50,0
1757168833704.1587,-52,0
1757168833711.851,-59,0
1757168833719.5435,-64,0
1757168833727.2358,-62,0
1757168833734.9282,-55,0
1757168833742.6206,-52,0
1757168833750.313,-55,0
1757168833758.0054,-55,0
1757168833765.6978,-50,0
1757168833773.3901,-45,0
1757168833781.0825,-43,0
1757168833788.775,-41,0
1757168833796.4673,-45,0
1757168833804.1597,-48,0
1757168833811.852,-41,0
1757168833819.5444,-36,0
1757168833827.2368,-39,0
1757168833834.9292,-36,0
1757168833842.6216,-36,0
1757168833850.314,-39,0
1757168833858.0063,-34,0
1757168833865.6987,-29,0
1757168833873.391,-32,0
1757168833881.0835,-32,0
1757168833888.776,-34,0
1757168833896.4683,-34,0
1757168833904.1606,-32,0
1757168833911.853,-29,0
1757168833919.5454,-27,0
1757168833927.2378,-29,0
1757168833934.9302,-32,0
1757168833942.6226,-32,0
1757168833950.315,-27,0
1757168833958.0073,-27,0
1757168833965.6997,-27,0
1757168833973.392,-27,0
1757168833981.0845,-29,0
1757168833988.7769,-29,0
1757168833996.4692,-25,0
1757168834004.1616,-22,0
1757168834011.854,-22,0
1757168834019.5464,-25,0
1757168834027.2388,-27,0
1757168834034.9312,-25,0
1757168834042.6235,-20,0
1757168834050.316,-18,0
1757168834058.0083,-18,0
1757168834065.7007,-18,0
1757168834073.393,-6,0
1757168834081.0854,6,0
1757168834088.7778,13,0
1757168834096.4702,18,0
1757168834104.1626,18,0
1757168834111.855,4,0
1757168834119.5474,-16,0
1757168834127.2397,-27,0
1757168834109.677,-25,0
1757168834117.3694,-20,0
1757168834125.0618,-20,0
1757168834132.7542,-29,0
1757168834140.4465,-66,0
1757168834148.139,-124,0
1757168834155.8313,-22,0
1757168834163.5237,432,0
1757168834171.216,1103,0
1757168834178.9084,1570,0
1757168834186.6008,1294,0
1757168834194.2932,248,0
1757168834201.9856,-441,0
1757168834209.678,-202,0
1757168834217.3704,-16,0
1757168834225.0627,-200,0
1757168834232.7551,-202,0
1757168834240.4475,-103,0
1757168834248.14,-128,0
1757168834255.8323,-135,0
1757168834263.5247,-91,0
1757168834271.217,-87,0
1757168834278.9094,-87,0
1757168834286.6018,-64,0
1757168834294.2942,-45,0
1757168834301.9866,-36,0
1757168834309.679,-22,0
1757168834317.3713,-4,0
1757168834325.0637,11,0
1757168834332.756,29,0
1757168834340.4485,55,0
1757168834348.1409,75,0
1757168834355.8333,94,0
1757168834363.5256,112,0
1757168834371.218,131,0
1757168834378.9104,144,0
1757168834386.6028,149,0
1757168834394.2952,144,0
1757168834401.9875,126,0
1757168834409.68,103,0
1757168834417.3723,75,0
1757168834425.0647,43,0
1757168834432.757,6,0
1757168834440.4495,-32,0
1757168834448.1418,-68,0
1757168834455.8342,-96,0
1757168834463.5266,-112,0
1757168834471.219,-124,0
1757168834478.9114,-128,0
1757168834486.6038,-128,0
1757168834494.2961,-128,0
1757168834501.9885,-121,0
1757168834509.681,-114,0
1757168834517.3733,-114,0
1757168834525.0657,-112,0
1757168834532.758,-105,0
1757168834540.4504,-101,0
1757168834548.1428,-91,0
1757168834555.8352,-85,0
1757168834563.5276,-87,0
1757168834571.22,-82,0
1757168834578.9124,-73,0
1757168834586.6047,-71,0
1757168834594.297,-68,0
1757168834601.9895,-64,0
1757168834609.682,-62,0
1757168834617.3743,-59,0
1757168834625.0667,-62,0
1757168834632.759,-64,0
1757168834640.4514,-59,0
1757168834648.1438,-59,0
1757168834655.8362,-64,0
1757168834663.5286,-64,0
1757168834648.8718,-64,0
1757168834656.5642,-64,0
1757168834664.2566,-62,0
1757168834671.949,-68,0
1757168834679.6414,-80,0
1757168834687.3337,-75,0
1757168834695.0261,-73,0
1757168834702.7185,-78,0
1757168834710.411,-66,0
1757168834718.1033,-57,0
1757168834725.7957,-62,0
1757168834733.488,-57,0
1757168834741.1804,-52,0
1757168834748.8728,-52,0
1757168834756.5652,-48,0
1757168834764.2576,-45,0
1757168834771.95,-48,0
1757168834779.6423,-48,0
1757168834787.3347,-43,0
1757168834795.027,-39,0
1757168834802.7195,-34,0
1757168834810.4119,-39,0
1757168834818.1042,-45,0
1757168834825.7966,-43,0
1757168834833.489,-36,0
1757168834841.1814,-36,0
1757168834848.8738,-39,0
1757168834856.5662,-36,0
1757168834864.2585,-36,0
1757168834871.951,-36,0
1757168834879.6433,-36,0
1757168834887.3357,-29,0
1757168834895.028,-27,0
1757168834902.7205,-32,0
1757168834910.4128,-34,0
1757168834918.1052,-32,0
1757168834925.7976,-32,0
1757168834933.49,-32,0
1757168834941.1824,-27,0
1757168834948.8748,-29,0
1757168834956.5671,-29,0
1757168834964.2595,-27,0
1757168834971.952,-27,0
1757168834979.6443,-27,0
1757168834987.3367,-27,0
1757168834995.029,-27,0
1757168835002.7214,-25,0
1757168835010.4138,-22,0
1757168835018.1062,-16,0
1757168835025.7986,2,0
1757168835033.491,11,0
1757168835041.1833,11,0
1757168835048.8757,9,0
1757168835056.568,2,0
1757168835064.2605,-16,0
1757168835071.953,-29,0
1757168835079.6453,-27,0
1757168835087.3376,-20,0
1757168835095.03,-22,0
1757168835102.7224,-32,0
1757168835110.4148,-57,0
1757168835118.1072,-105,0
1757168835125.7996,-27,0
1757168835133.492,393,0
1757168835141.1843,1050,0
1757168835148.8767,1528,0
1757168835156.569,1328,0
1757168835164.2615,319,0
1757168835171.9539,-464,0
1757168835179.6462,-287,0
1757168835187.3386,-43,0
1757168835195.031,-195,0
1757168835202.7234,-209,0
1757168835280.511,-105,0
1757168835288.2034,-126,0
1757168835295.8958,-147,0
1757168835303.5881,-121,0
1757168835311.2805,-112,0
1757168835318.973,-94,0
1757168835326.6653,-64,0
1757168835334.3577,-50,0
1757168835342.05,-43,0
1757168835349.7424,-29,0
1757168835357.4348,-9,0
1757168835365.1272,16,0
1757168835372.8196,34,0
1757168835380.512,55,0
1757168835388.2043,78,0
1757168835395.8967,96,0
1757168835403.589,119,0
1757168835411.2815,144,0
1757168835418.9739,158,0
1757168835426.6663,163,0
1757168835434.3586,156,0
1757168835442.051,142,0
1757168835449.7434,119,0
1757168835457.4358,91,0
1757168835465.1282,55,0
1757168835472.8206,6,0
1757168835480.513,-41,0
1757168835488.2053,-82,0
1757168835495.8977,-108,0
1757168835503.59,-124,0
1757168835511.2825,-137,0
1757168835518.9749,-144,0
1757168835526.6672,-147,0
1757168835534.3596,-149,0
1757168835542.052,-140,0
1757168835549.7444,-128,0
1757168835557.4368,-119,0
1757168835565.1292,-117,0
1757168835572.8215,-124,0
1757168835580.514,-119,0
1757168835588.2063,-105,0
1757168835595.8987,-94,0
1757168835603.591,-94,0
1757168835611.2834,-89,0
1757168835618.9758,-80,0
1757168835626.6682,-78,0
1757168835634.3606,-73,0
1757168835642.053,-64,0
1757168835649.7454,-62,0
1757168835657.4377,-64,0
1757168835665.1301,-66,0
1757168835672.8225,-66,0
1757168835680.515,-64,0
1757168835688.2073,-62,0
1757168835695.8997,-62,0
1757168835703.592,-64,0
1757168835711.2844,-68,0
1757168835718.9768,-71,0
1757168835726.6692,-66,0
1757168835734.3616,-62,0
1757168835742.054,-64,0
1757168835749.7463,-68,0
1757168835757.4387,-75,0
1757168835765.131,-75,0
1757168835772.8235,-62,0
1757168835780.5159,-55,0
1757168835788.2083,-55,0
1757168835795.9006,-55,0
1757168835803.593,-57,0
1757168835811.2854,-57,0
1757168835818.9778,-52,0
1757168835826.6702,-48,0
1757168835834.3625,-48,0
1757168835819.1577,-48,0
1757168835826.85,-50,0
1757168835834.5425,-48,0
1757168835842.2349,-43,0
1757168835849.9272,-41,0
1757168835857.6196,-41,0
1757168835865.312,-41,0
1757168835873.0044,-43,0
1757168835880.6968,-43,0
1757168835888.3892,-39,0
1757168835896.0815,-36,0
1757168835903.774,-36,0
1757168835911.4663,-45,0
1757168835919.1587,-52,0
1757168835926.851,-43,0
1757168835934.5435,-32,0
1757168835942.2358,-32,0
1757168835949.9282,-29,0
1757168835957.6206,-27,0
1757168835965.313,-29,0
1757168835973.0054,-27,0
1757168835980.6978,-20,0
1757168835988.3901,-6,0
1757168835996.0825,4,0
1757168836003.775,9,0
1757168836011.4673,16,0
1757168836019.1597,18,0
1757168836026.852,2,0
1757168836034.5444,-18,0
1757168836042.2368,-25,0
1757168836049.9292,-20,0
1757168836057.6216,-20,0
1757168836065.314,-20,0
1757168836073.0063,-27,0
1757168836080.6987,-73,0
1757168836088.391,-105,0
1757168836096.0835,96,0
1757168836103.776,662,0
1757168836111.4683,1317,0
1757168836119.1606,1581,0
1757168836126.853,1002,0
1757168836134.5454,-91,0
1757168836142.2378,-466,0
1757168836149.9302,-103,0
1757168836157.6226,-50,0
1757168836165.315,-220,0
1757168836173.0073,-154,0
1757168836180.6997,-94,0
1757168836188.392,-137,0
1757168836196.0845,-119,0
1757168836203.7769,-78,0
1757168836211.4692,-80,0
1757168836219.1616,-73,0
1757168836226.854,-52,0
1757168836234.5464,-48,0
1757168836242.2388,-43,0
1757168836249.9312,-18,0
1757168836257.6235,9,0
1757168836265.316,27,0
1757168836273.0083,50,0
1757168836280.7007,73,0
1757168836288.393,96,0
1757168836296.0854,119,0
1757168836303.7778,144,0
1757168836311.4702,165,0
1757168836319.1626,174,0
1757168836326.855,174,0
1757168836334.5474,165,0
1757168836342.2397,144,0
1757168836349.9321,117,0
1757168836357.6245,82,0
1757168836365.317,39,0
1757168836373.0093,-9,0
1757168836359.0886,-48,0
1757168836366.781,-82,0
1757168836374.4734,-105,0
1757168836382.1658,-119,0
1757168836389.8582,-131,0
1757168836397.5505,-131,0
1757168836405.243,-128,0
1757168836412.9353,-126,0
1757168836420.6277,-119,0
1757168836428.32,-124,0
1757168836436.0125,-135,0
1757168836443.7048,-119,0
1757168836451.3972,-98,0
1757168836459.0896,-98,0
1757168836466.782,-94,0
1757168836474.4744,-85,0
1757168836482.1667,-80,0
1757168836489.8591,-71,0
1757168836497.5515,-64,0
1757168836505.244,-59,0
1757168836512.9363,-57,0
1757168836520.6287,-52,0
1757168836528.321,-50,0
1757168836536.0134,-45,0
1757168836543.7058,-43,0
1757168836551.3982,-43,0
1757168836559.0906,-43,0
1757168836566.783,-41,0
1757168836574.4753,-45,0
1757168836582.1677,-43,0
1757168836589.86,-43,0
1757168836597.5525,-45,0
1757168836605.2449,-45,0
1757168836612.9373,-45,0
1757168836620.6296,-45,0
1757168836628.322,-43,0
1757168836636.0144,-43,0
1757168836643.7068,-41,0
1757168836651.3992,-43,0
1757168836659.0916,-43,0
1757168836666.784,-39,0
1757168836674.4763,-36,0
1757168836682.1687,-39,0
1757168836689.861,-39,0
1757168836697.5535,-36,0
1757168836705.2458,-36,0
1757168836712.9382,-39,0
1757168836720.6306,-43,0
1757168836728.323,-41,0
1757168836736.0154,-34,0
1757168836743.7078,-34,0
1757168836751.4001,-34,0
1757168836759.0925,-27,0
1757168836766.785,-22,0
1757168836774.4773,-25,0
1757168836782.1697,-25,0
1757168836789.862,-25,0
1757168836797.5544,-22,0
1757168836805.2468,-20,0
1757168836812.9392,-18,0
1757168836820.6316,-18,0
1757168836828.324,-20,0
1757168836836.0164,-22,0
1757168836843.7087,-18,0
1757168836851.4011,-16,0
1757168836859.0935,-16,0
1757168836866.786,-16,0
1757168836874.4783,-16,0
1757168836882.1707,-16,0
1757168836889.863,-13,0
1757168836897.5554,-11,0
1757168836905.2478,-11,0
1757168836912.9402,-13,0
1757168836943.496,-6,0
1757168836951.1885,4,0
1757168836958.8809,16,0
1757168836966.5732,25,0
1757168836974.2656,29,0
1757168836981.958,25,0
1757168836989.6504,-2,0
1757168836997.3428,-29,0
1757168837005.0352,-34,0
1757168837012.7275,-18,0
1757168837020.42,-13,0
1757168837028.1123,-18,0
1757168837035.8047,-39,0
1757168837043.497,-96,0
1757168837051.1895,-103,0
1757168837058.8818,183,0
1757168837066.5742,793,0
1757168837074.2666,1409,0
1757168837081.959,1570,0
1757168837089.6514,834,0
1757168837097.3438,-218,0
1757168837105.0361,-374,0
1757168837112.7285,-22,0
1757168837120.421,-94,0
1757168837128.1133,-236,0
1757168837135.8057,-137,0
1757168837143.498,-103,0
1757168837151.1904,-140,0
1757168837158.8828,-110,0
1757168837166.5752,-80,0
1757168837174.2676,-89,0
1757168837181.96,-78,0
1757168837189.6523,-50,0
1757168837197.3447,-39,0
1757168837205.037,-27,0
1757168837212.7295,-11,0
1757168837220.4219,4,0
1757168837228.1143,20,0
1757168837235.8066,45,0
1757168837243.499,66,0
1757168837251.1914,80,0
1757168837258.8838,98,0
1757168837266.5762,121,0
1757168837274.2686,144,0
1757168837281.961,158,0
1757168837289.6533,158,0
1757168837297.3457,147,0
1757168837305.038,126,0
1757168837312.7305,96,0
1757168837320.4229,64,0
1757168837328.1152,29,0
1757168837335.8076,-11,0
1757168837343.5,-50,0
1757168837351.1924,-82,0
1757168837358.8848,-108,0
1757168837366.5771,-119,0
1757168837374.2695,-121,0
1757168837381.962,-121,0
1757168837389.6543,-124,0
1757168837397.3467,-124,0
1757168837405.039,-121,0
1757168837412.7314,-114,0
1757168837420.4238,-105,0
1757168837428.1162,-101,0
1757168837435.8086,-98,0
1757168837443.501,-98,0
1757168837451.1934,-96,0
1757168837458.8857,-87,0
1757168837466.5781,-80,0
1757168837474.2705,-75,0
1757168837481.963,-73,0
1757168837489.6553,-73,0
1757168837497.3477,-71,0
1757168837483.8992,-64,0
1757168837491.5916,-57,0
1757168837499.284,-55,0
1757168837506.9763,-57,0
1757168837514.6687,-59,0
1757168837522.361,-62,0
1757168837530.0535,-57,0
1757168837537.7458,-52,0
1757168837545.4382,-55,0
1757168837553.1306,-64,0
1757168837560.823,-78,0
1757168837568.5154,-80,0
1757168837576.2078,-64,0
1757168837583.9001,-59,0
1757168837591.5925,-62,0
1757168837599.285,-62,0
1757168837606.9773,-59,0
1757168837614.6697,-59,0
1757168837622.362,-55,0
1757168837630.0544,-50,0
1757168837637.7468,-52,0
1757168837645.4392,-52,0
1757168837653.1316,-52,0
1757168837660.824,-52,0
1757168837668.5164,-48,0
1757168837676.2087,-45,0
1757168837683.9011,-43,0
1757168837691.5935,-45,0
1757168837699.286,-48,0
1757168837706.9783,-48,0
1757168837714.6707,-43,0
1757168837722.363,-41,0
1757168837730.0554,-43,0
1757168837737.7478,-50,0
1757168837745.4402,-52,0
1757168837753.1326,-45,0
1757168837760.825,-39,0
1757168837768.5173,-36,0
1757168837776.2097,-36,0
1757168837783.902,-36,0
1757168837791.5945,-39,0
1757168837799.2869,-39,0
1757168837806.9792,-36,0
1757168837814.6716,-36,0
1757168837822.364,-34,0
1757168837830.0564,-32,0
1757168837837.7488,-29,0
1757168837845.4412,-29,0
1757168837853.1335,-32,0
1757168837860.826,-29,0
1757168837868.5183,-29,0
1757168837876.2107,-34,0
1757168837883.903,-36,0
1757168837891.5955,-34,0
1757168837899.2878,-29,0
1757168837906.9802,-25,0
1757168837914.6726,-22,0
1757168837922.365,-18,0
1757168837930.0574,-2,0
1757168837937.7498,4,0
1757168837945.4421,6,0
1757168837953.1345,13,0
1757168837960.827,4,0
1757168837968.5193,-20,0
1757168837976.2117,-39,0
1757168837983.904,-34,0
1757168837991.5964,-25,0
1757168837999.2888,-22,0
1757168838006.9812,-32,0
1757168838014.6736,-62,0
1757168838022.366,-119,0
1757168838030.0583,-75,0
1757168838037.7507,298,0
1757168838027.1294,944,0
1757168838034.8218,1485,0
1757168838042.5142,1416,0
1757168838050.2065,482,0
1757168838057.899,-402,0
1757168838065.5913,-310,0
1757168838073.2837,-20,0
1757168838080.976,-183,0
1757168838088.6685,-262,0
1757168838096.3608,-140,0
1757168838104.0532,-131,0
1757168838111.7456,-156,0
1757168838119.438,-117,0
1757168838127.1304,-105,0
1757168838134.8228,-110,0
1757168838142.5151,-82,0
1757168838150.2075,-62,0
1757168838157.9,-50,0
1757168838165.5923,-36,0
1757168838173.2847,-22,0
1757168838180.977,-6,0
1757168838188.6694,16,0
1757168838196.3618,36,0
1757168838204.0542,57,0
1757168838211.7466,82,0
1757168838219.439,98,0
1757168838227.1313,110,0
1757168838234.8237,128,0
1757168838242.516,144,0
1757168838250.2085,144,0
1757168838257.901,128,0
1757168838265.5933,103,0
1757168838273.2856,75,0
1757168838280.978,45,0
1757168838288.6704,4,0
1757168838296.3628,-39,0
1757168838304.0552,-80,0
1757168838311.7476,-112,0
1757168838319.44,-135,0
1757168838327.1323,-147,0
1757168838334.8247,-154,0
1757168838342.517,-156,0
1757168838350.2095,-156,0
1757168838357.9019,-151,0
1757168838365.5942,-144,0
1757168838373.2866,-142,0
1757168838380.979,-137,0
1757168838388.6714,-131,0
1757168838396.3638,-126,0
1757168838404.0562,-121,0
1757168838411.7485,-114,0
1757168838419.441,-114,0
1757168838427.1333,-110,0
1757168838434.8257,-96,0
1757168838442.518,-98,0
1757168838450.2104,-98,0
1757168838457.9028,-89,0
1757168838465.5952,-82,0
1757168838473.2876,-87,0
1757168838480.98,-89,0
1757168838488.6724,-85,0
1757168838496.3647,-82,0
1757168838504.0571,-82,0
1757168838511.7495,-85,0
1757168838519.442,-89,0
1757168838527.1343,-91,0
1757168838534.8267,-91,0
1757168838542.519,-91,0
1757168838550.2114,-91,0
