time,ppg
1764027243473,65.929817
1764027243511,65.970071
1764027243542,65.993945
1764027243583,66.01112
1764027243607,65.99638
1764027243644,66.001654
1764027243674,65.906523
1764027243705,65.476188
1764027243738,65.221616
1764027243773,65.146739
1764027243806,65.225705
1764027243839,65.362607
1764027243871,65.480895
1764027243906,65.602797
1764027243938,65.705011
1764027243974,65.783013
1764027244009,65.84828
1764027244047,65.930794
1764027244076,65.984648
1764027244113,66.008828
1764027244140,66.035899
1764027244183,66.06334
1764027244206,66.083965
1764027244237,66.103126
1764027244270,66.119786
1764027244308,66.110489
1764027244339,66.074148
1764027244372,66.040196
1764027244408,66.017207
